po_number;line_item;material_id;supplier_id;plant;doc_type;is_intracompany_transfer;po_qty;po_uom;open_qty;received_qty_so_far;delivery_date;doc_date;created_on;created_by;company_code;purch_group;material_group
4500017650;40;9050137401;1000776;7101;NB;false;100000;EA;100000;0;2026-11-09;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017651;10;9050093501;1004830;1714;NB;false;24000;EA;24000;0;2026-10-26;2026-06-12;2026-06-12;CHENC;1710;198;3003
4500017651;20;9050093501;1004830;7101;NB;false;76000;EA;76000;0;2026-10-26;2026-06-12;2026-06-12;CHENC;1710;198;3003
4500017652;10;9050101701;1004830;7101;NB;false;10000;EA;10000;0;2026-10-26;2026-06-12;2026-06-12;CHENC;1710;198;3003
4500017653;10;9050092302;1000776;1711;NB;false;960;EA;960;0;2026-11-09;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017653;20;9050092302;1000776;1712;NB;false;480;EA;480;0;2026-11-09;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017653;30;9050092302;1000776;1714;NB;false;20560;EA;20560;0;2026-11-09;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017653;40;9050092302;1000776;7101;NB;false;78000;EA;78000;0;2026-11-09;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017654;10;9050096802;1000776;1711;NB;false;10000;EA;10000;0;2026-11-23;2026-06-12;2026-06-12;CHENC;1710;198;5001
4500017654;20;9050096802;1000776;1712;NB;false;5000;EA;5000;0;2026-11-23;2026-06-12;2026-06-12;CHENC;1710;198;5001
4500017654;30;9050096802;1000776;1714;NB;false;10000;EA;10000;0;2026-11-23;2026-06-12;2026-06-12;CHENC;1710;198;5001
4500017654;40;9050096802;1000776;7101;NB;false;125000;EA;125000;0;2026-11-23;2026-06-12;2026-06-12;CHENC;1710;198;5001
4500017655;10;9050140201;1009986;7101;NB;false;25000;EA;25000;0;2026-09-25;2026-06-12;2026-06-12;CHENC;1710;198;5001
4500017656;10;9050096502;1000776;1711;NB;false;1200;EA;1200;0;2026-11-30;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017656;20;9050096502;1000776;1714;NB;false;6400;EA;6400;0;2026-11-30;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017656;30;9050096502;1000776;7101;NB;false;16920;EA;16920;0;2026-11-30;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017656;40;9050096502;1000776;1712;NB;false;480;EA;480;0;2026-11-30;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017657;10;9050096402;1000776;1711;NB;false;5000;EA;5000;0;2026-11-18;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017657;20;9050096402;1000776;1712;NB;false;600;EA;600;0;2026-11-18;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017657;30;9050096402;1000776;1714;NB;false;19400;EA;19400;0;2026-11-18;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017657;40;9050096402;1000776;7101;NB;false;75000;EA;75000;0;2026-11-18;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017658;10;6360044101;1002282;1711;NB;false;100000;EA;100000;0;2026-07-21;2026-06-12;2026-06-12;GHULEM;1710;188;0001
4500017658;20;6360044801;1002282;1711;NB;false;20000;EA;20000;0;2026-07-13;2026-06-12;2026-06-12;GHULEM;1710;188;0001
4500017658;30;6360044301;1002282;1711;NB;false;80000;EA;80000;0;2026-07-20;2026-06-12;2026-06-12;GHULEM;1710;188;0001
4500017659;10;6360044301;1002282;1712;NB;false;10000;EA;10000;0;2026-07-18;2026-06-12;2026-06-12;GHULEM;1710;188;0001
4500017662;10;9050068701;1005970;7101;ZSC;false;101088;EA;101088;0;2026-09-04;2026-06-15;2026-06-15;GHULEM;1710;188;1001
4500017664;10;9050059004;1002434;7803;NB;false;15000;EA;15000;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017664;20;9050059004;1002434;1787;NB;false;15000;EA;15000;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017664;30;9050059004;1002434;7817;NB;false;15000;EA;15000;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017664;40;9050059004;1002434;7818;NB;false;15000;EA;15000;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017665;10;9050059002;1002434;7803;NB;false;15000;EA;15000;0;2026-11-09;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017665;20;9050059002;1002434;1787;NB;false;15000;EA;15000;0;2026-11-09;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017665;30;9050059002;1002434;7817;NB;false;15000;EA;15000;0;2026-11-09;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017665;40;9050059002;1002434;7818;NB;false;15000;EA;15000;0;2026-11-09;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017666;10;9050059003;1002434;7803;NB;false;15000;EA;15000;0;2026-11-16;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017666;20;9050059003;1002434;1787;NB;false;15000;EA;15000;0;2026-11-16;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017666;30;9050059003;1002434;7817;NB;false;15000;EA;15000;0;2026-11-16;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017666;40;9050059003;1002434;7818;NB;false;15000;EA;15000;0;2026-11-16;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017667;10;9050059010;1002434;7803;NB;false;22500;EA;22500;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017667;20;9050059010;1002434;1787;NB;false;22500;EA;22500;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017667;30;9050059010;1002434;7817;NB;false;22500;EA;22500;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017667;40;9050059010;1002434;7818;NB;false;22500;EA;22500;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017668;10;9050136124;1002434;7803;NB;false;60000;EA;60000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017669;10;9050136225;1002434;7803;NB;false;60000;EA;60000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017670;10;9050059001;1002434;7803;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017670;20;9050059001;1002434;1787;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017670;30;9050059001;1002434;7817;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017670;40;9050059001;1002434;7818;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017671;10;9050059002;1002434;7803;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017671;20;9050059002;1002434;1787;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017671;30;9050059002;1002434;7817;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017671;40;9050059002;1002434;7818;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017672;10;9050059003;1002434;7803;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017672;20;9050059003;1002434;1787;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017672;30;9050059003;1002434;7817;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017672;40;9050059003;1002434;7818;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017673;10;9050059004;1002434;7803;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017673;20;9050059004;1002434;1787;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017673;30;9050059004;1002434;7817;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017673;40;9050059004;1002434;7818;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017674;10;9050109811;1002434;7803;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017674;20;9050109811;1002434;1787;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017674;30;9050109811;1002434;7817;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017674;40;9050109811;1002434;7818;ZSC;false;15000;EA;15000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017675;10;9050059001;1002434;7803;NB;false;15000;EA;15000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017675;20;9050059001;1002434;1787;NB;false;15000;EA;15000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017675;30;9050059001;1002434;7817;NB;false;15000;EA;15000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017675;40;9050059001;1002434;7818;NB;false;15000;EA;15000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017676;10;9050059010;1002434;7803;ZSC;false;22500;EA;22500;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017676;20;9050059010;1002434;1787;ZSC;false;22500;EA;22500;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017676;30;9050059010;1002434;7817;ZSC;false;22500;EA;22500;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017676;40;9050059010;1002434;7818;ZSC;false;22500;EA;22500;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017677;10;9050136023;1002434;7803;NB;false;60000;EA;60000;0;2026-09-07;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017678;10;9050059002;1002434;7803;NB;false;15000;EA;15000;0;2026-10-12;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017678;20;9050059002;1002434;1787;NB;false;15000;EA;15000;0;2026-10-12;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017678;30;9050059002;1002434;7817;NB;false;15000;EA;15000;0;2026-10-12;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017678;40;9050059002;1002434;7818;NB;false;15000;EA;15000;0;2026-10-12;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017679;10;9050059003;1002434;7803;NB;false;15000;EA;15000;0;2026-10-19;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017679;20;9050059003;1002434;1787;NB;false;15000;EA;15000;0;2026-10-19;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017679;30;9050059003;1002434;7817;NB;false;15000;EA;15000;0;2026-10-19;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017679;40;9050059003;1002434;7818;NB;false;15000;EA;15000;0;2026-10-19;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017680;10;9050059004;1002434;7803;NB;false;15000;EA;15000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017680;20;9050059004;1002434;1787;NB;false;15000;EA;15000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017680;30;9050059004;1002434;7817;NB;false;15000;EA;15000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017680;40;9050059004;1002434;7818;NB;false;15000;EA;15000;0;2026-10-26;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017681;10;9050059005;1002434;7803;NB;false;15000;EA;15000;0;2026-09-28;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017681;20;9050059005;1002434;1787;NB;false;15000;EA;15000;0;2026-09-28;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017681;30;9050059005;1002434;7817;NB;false;15000;EA;15000;0;2026-09-28;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017681;40;9050059005;1002434;7818;NB;false;15000;EA;15000;0;2026-09-28;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017682;10;9050059010;1002434;7815;NB;false;40000;EA;40000;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017682;20;9050059010;1002434;7803;NB;false;22500;EA;22500;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017682;30;9050059010;1002434;1787;NB;false;22500;EA;22500;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017682;40;9050059010;1002434;7817;NB;false;22500;EA;22500;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017682;50;9050059010;1002434;7818;NB;false;22500;EA;22500;0;2026-09-21;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017683;10;9050136023;1002434;7803;NB;false;60000;EA;60000;0;2026-09-28;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017684;10;9050109811;1002434;7803;NB;false;15000;EA;15000;0;2026-11-02;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017684;20;9050109811;1002434;1787;NB;false;15000;EA;15000;0;2026-11-02;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017684;30;9050109811;1002434;7817;NB;false;15000;EA;15000;0;2026-11-02;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017684;40;9050109811;1002434;7818;NB;false;15000;EA;15000;0;2026-11-02;2026-06-15;2026-06-15;FITZSIC;1780;177;6002
4500017692;10;9050148901;1009066;7101;NB;false;75000;EA;75000;0;2026-11-26;2026-06-16;2026-06-16;ZOULM;1710;197;2002
4500017693;10;9050125301;1005970;7101;ZSC;false;519480;EA;519480;0;2026-08-30;2026-06-16;2026-06-16;PRANATP;1710;81;1001
4500017694;10;9050129401;1005970;7101;ZSC;false;32472;EA;32472;0;2026-08-30;2026-06-16;2026-06-16;PRANATP;1710;81;1001
4500017695;10;9050068002;1003563;1722;ZSC;false;17280;EA;17280;0;2026-08-07;2026-06-16;2026-06-16;GHULEM;1710;188;1001
4500017696;10;9050068002;1003563;1722;ZSC;false;9720;EA;9720;0;2026-08-07;2026-06-16;2026-06-16;GHULEM;1710;188;1001
4500017697;10;6350000802;1011162;9997;NB;false;30000;EA;30000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;20;6350000902;1011162;9997;NB;false;10000;EA;10000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;30;6350000803;1011162;9997;NB;false;15000;EA;15000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;40;6350000903;1011162;9997;NB;false;30000;EA;30000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;50;6350000804;1011162;9997;NB;false;75000;EA;75000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;60;6350000904;1011162;9997;NB;false;75000;EA;75000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;70;6350000805;1011162;9997;NB;false;10000;EA;10000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;80;6350000905;1011162;9997;NB;false;10000;EA;10000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;90;6350000909;1011162;9997;NB;false;15000;EA;15000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;100;6350000810;1011162;9997;NB;false;70000;EA;70000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;110;6350000910;1011162;9997;NB;false;70000;EA;70000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017697;120;6350041911;1011162;9997;NB;false;15000;EA;15000;0;2026-09-01;2026-06-16;2026-06-16;ZOULM;1780;197;0001
4500017698;10;9050068002;1003563;1722;ZSC;false;11232;EA;11232;0;2026-09-28;2026-06-16;2026-06-16;GHULEM;1710;188;1001
4500017699;10;9050144101;1003563;1722;ZSC;false;65030;EA;65030;0;2026-08-01;2026-06-16;2026-06-16;PRANATP;1710;81;1001
4500017700;10;9050142701;1003563;1722;ZSC;false;137390;EA;137390;0;2026-08-01;2026-06-16;2026-06-16;PRANATP;1710;81;1001
4500017701;10;9050147701;1005413;1114;NB;false;5000;EA;5000;0;2026-10-26;2026-06-16;2026-06-16;CHENC;1110;198;4001
4500017702;10;6350077801;1001443;1114;NB;false;99000;EA;99000;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017702;20;6350077701;1001443;1114;NB;false;94000;EA;94000;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017702;30;6350077901;1001443;1114;NB;false;15000;EA;15000;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017702;40;6350078001;1001443;1114;NB;false;116000;EA;116000;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017702;50;6350078101;1001443;1114;NB;false;147000;EA;147000;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017702;60;6350078201;1001443;1114;NB;false;43000;EA;43000;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017703;10;6110103501;1001443;1113;NB;false;7000;EA;7000;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017703;20;6110103601;1001443;1113;NB;false;7000;EA;7000;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017703;30;6350077801;1001443;1113;NB;false;12500;EA;12500;0;2026-07-15;2026-06-16;2026-06-16;PRANATP;1110;81;0001
4500017710;10;9050061501;;1784;UB;true;10000;EA;10000;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017710;20;9050061501;;1784;UB;true;16000;EA;16000;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017711;10;9050057006;;1784;UB;true;630;EA;630;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017711;20;9050061704;;1784;UB;true;1200;EA;1200;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017711;30;9050057009;;1784;UB;true;300;EA;300;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017711;40;9050064824;;1784;UB;true;840;EA;840;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017711;50;9050064823;;1784;UB;true;1260;EA;1260;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017711;60;9050062405;;1784;UB;true;2000;EA;2000;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017711;70;9050064826;;1784;UB;true;630;EA;630;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017711;80;9050110011;;1784;UB;true;1400;EA;1400;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017711;90;9050107527;;1784;UB;true;350;EA;350;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017711;100;9050074024;;1784;UB;true;180;EA;180;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017711;110;9050074025;;1784;UB;true;180;EA;180;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017711;120;9050061510;;1784;UB;true;1200;EA;1200;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;10;9050058103;;1784;UB;true;1410;EA;1410;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;20;9050058102;;1784;UB;true;1410;EA;1410;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;30;9050058105;;1784;UB;true;1410;EA;1410;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;40;9050058104;;1784;UB;true;1410;EA;1410;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;50;9050058101;;1784;UB;true;1410;EA;1410;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;60;9050059002;;1784;UB;true;504;EA;504;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;70;9050058102;;1784;UB;true;504;EA;504;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;80;9050059010;;1784;UB;true;300;EA;300;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;90;9050058110;;1784;UB;true;300;EA;300;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;110;9050058104;;1784;UB;true;600;EA;600;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;120;9050059003;;1784;UB;true;1008;EA;1008;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;130;9050058103;;1784;UB;true;1008;EA;1008;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;140;9050074824;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;150;9050074825;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;160;9050074823;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;170;9050074821;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;180;9050059003;;1784;UB;true;600;EA;600;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;190;9050063713;;1784;UB;true;600;EA;600;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;210;9050063814;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;220;9050064723;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;230;9050074823;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;240;9050058102;;1784;UB;true;2208;EA;2208;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;250;9050059302;;1784;UB;true;2208;EA;2208;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;260;9050058103;;1784;UB;true;2904;EA;2904;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;270;9050059303;;1784;UB;true;2904;EA;2904;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;280;9050085024;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;290;9050084924;;1784;UB;true;108;EA;108;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;300;9050107527;;1784;UB;true;96;EA;96;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;310;9050064727;;1784;UB;true;96;EA;96;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;330;9050064725;;1784;UB;true;1104;EA;1104;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;340;9050064723;;1784;UB;true;1104;EA;1104;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;350;9050058208;;1784;UB;true;720;EA;720;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;360;9050059010;;1784;UB;true;720;EA;720;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;370;9050058208;;1784;UB;true;1100;EA;1100;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017712;380;9050061501;;1784;UB;true;1100;EA;1100;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017712;390;9050133810;;1784;UB;true;2100;EA;2100;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6001
4500017712;400;9050134410;;1784;UB;true;2100;EA;2100;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017713;20;9050062405;;1784;UB;true;1008;EA;1008;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017713;30;9050063713;;1784;UB;true;864;EA;864;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017713;40;9050064925;;1784;UB;true;408;EA;408;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017713;50;9050064923;;1784;UB;true;600;EA;600;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017713;60;9050061704;;1784;UB;true;3204;EA;3204;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017713;70;9050057006;;1784;UB;true;700;EA;700;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017713;80;9050064115;;1784;UB;true;432;EA;432;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017713;90;9050054102;;1784;UB;true;300;EA;300;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;4001
4500017714;10;9050058308;;1784;UB;true;10356;EA;10356;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017714;20;9050066723;;1784;UB;true;1200;EA;1200;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017714;30;9050126101;;1784;UB;true;1602;EA;1602;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
4500017714;40;9050126201;;1784;UB;true;9936;EA;9936;0;2026-06-16;2026-06-16;2026-06-16;THIENEA;1780;185;6002
